id	name	textpath	key	link	hassubcats	hasproducts	parentkey
	Library Shelving	"Home:Furniture, Hospitality and Food Service:Library and School Furniture:Library Shelving"	N-iy5	http://www.grainger.com/Grainger/library-shelving/library-and-school-furniture/furniture-hospitality-and-food-service/ecatalog/N-iy5?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-ixc
	Library Tables	"Home:Furniture, Hospitality and Food Service:Library and School Furniture:Library Tables"	N-iy9	http://www.grainger.com/Grainger/library-tables/library-and-school-furniture/furniture-hospitality-and-food-service/ecatalog/N-iy9?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-ixc
	Lounge Chairs	"Home:Furniture, Hospitality and Food Service:Library and School Furniture:Lounge Chairs"	N-iyb	http://www.grainger.com/Grainger/lounge-chairs/library-and-school-furniture/furniture-hospitality-and-food-service/ecatalog/N-iyb?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-ixc
	Multi-Purpose Chairs	"Home:Furniture, Hospitality and Food Service:Library and School Furniture:Multi-Purpose Chairs"	N-iyc	http://www.grainger.com/Grainger/multi-purpose-chairs/library-and-school-furniture/furniture-hospitality-and-food-service/ecatalog/N-iyc?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-ixc
	Bellman Carts	"Home:Furniture, Hospitality and Food Service:Luggage Carts and Racks:Bellman Carts"	N-iyr	http://www.grainger.com/Grainger/bellman-carts/luggage-carts-and-racks/furniture-hospitality-and-food-service/ecatalog/N-iyr?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyq
	Coat Rack Hangers	"Home:Furniture, Hospitality and Food Service:Luggage Carts and Racks:Coat Rack Hangers"	N-iys	http://www.grainger.com/Grainger/coat-rack-hangers/luggage-carts-and-racks/furniture-hospitality-and-food-service/ecatalog/N-iys?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyq
	Coat Racks	"Home:Furniture, Hospitality and Food Service:Luggage Carts and Racks:Coat Racks"	N-iyt	http://www.grainger.com/Grainger/coat-racks/luggage-carts-and-racks/furniture-hospitality-and-food-service/ecatalog/N-iyt?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyq
	Luggage Racks	"Home:Furniture, Hospitality and Food Service:Luggage Carts and Racks:Luggage Racks"	N-iyu	http://www.grainger.com/Grainger/luggage-racks/luggage-carts-and-racks/furniture-hospitality-and-food-service/ecatalog/N-iyu?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyq
	Shoe Racks	"Home:Furniture, Hospitality and Food Service:Luggage Carts and Racks:Shoe Racks"	N-iyv	http://www.grainger.com/Grainger/shoe-racks/luggage-carts-and-racks/furniture-hospitality-and-food-service/ecatalog/N-iyv?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyq
	"Arm, Back, and Foot Rests"	"Home:Furniture, Hospitality and Food Service:Office Furniture:Arm, Back, and Foot Rests"	N-iyx	http://www.grainger.com/Grainger/arm-back-and-foot-rests/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-iyx?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Bookcases	"Home:Furniture, Hospitality and Food Service:Office Furniture:Bookcases"	N-iyy	http://www.grainger.com/Grainger/bookcases/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-iyy?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Combination File Cabinets	"Home:Furniture, Hospitality and Food Service:Office Furniture:Combination File Cabinets"	N-iyz	http://www.grainger.com/Grainger/combination-file-cabinets/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-iyz?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Computer Center Accessories	"Home:Furniture, Hospitality and Food Service:Office Furniture:Computer Center Accessories"	N-iz0	http://www.grainger.com/Grainger/computer-center-accessories/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-iz0?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	"Computer Centers, Stands, and Carts"	"Home:Furniture, Hospitality and Food Service:Office Furniture:Computer Centers, Stands, and Carts"	N-iz1	http://www.grainger.com/Grainger/computer-centers-stands-and-carts/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-iz1?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Computer Desks	"Home:Furniture, Hospitality and Food Service:Office Furniture:Computer Desks"	N-iz2	http://www.grainger.com/Grainger/computer-desks/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-iz2?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Conference Room Cabinets	"Home:Furniture, Hospitality and Food Service:Office Furniture:Conference Room Cabinets"	N-iz3	http://www.grainger.com/Grainger/conference-room-cabinets/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-iz3?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Conference Tables	"Home:Furniture, Hospitality and Food Service:Office Furniture:Conference Tables"	N-iz4	http://www.grainger.com/Grainger/conference-tables/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-iz4?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Desk Accessories	"Home:Furniture, Hospitality and Food Service:Office Furniture:Desk Accessories"	N-iz5	http://www.grainger.com/Grainger/desk-accessories/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-iz5?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Desks	"Home:Furniture, Hospitality and Food Service:Office Furniture:Desks"	N-iz6	http://www.grainger.com/Grainger/desks/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-iz6?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Desktop Shelves and Stands	"Home:Furniture, Hospitality and Food Service:Office Furniture:Desktop Shelves and Stands"	N-iz7	http://www.grainger.com/Grainger/desktop-shelves-and-stands/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-iz7?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Display Cases	"Home:Furniture, Hospitality and Food Service:Office Furniture:Display Cases"	N-iz9	http://www.grainger.com/Grainger/display-cases/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-iz9?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Drafting Chairs	"Home:Furniture, Hospitality and Food Service:Office Furniture:Drafting Chairs"	N-iza	http://www.grainger.com/Grainger/drafting-chairs/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-iza?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	ESD and Cleanroom Chairs	"Home:Furniture, Hospitality and Food Service:Office Furniture:ESD and Cleanroom Chairs"	N-izb	http://www.grainger.com/Grainger/esd-and-cleanroom-chairs/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izb?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	File Cabinet Accessories	"Home:Furniture, Hospitality and Food Service:Office Furniture:File Cabinet Accessories"	N-izc	http://www.grainger.com/Grainger/file-cabinet-accessories/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izc?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Filing Cabinets	"Home:Furniture, Hospitality and Food Service:Office Furniture:Filing Cabinets"	N-izd	http://www.grainger.com/Grainger/filing-cabinets/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izd?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Fire Resistant File Cabinets	"Home:Furniture, Hospitality and Food Service:Office Furniture:Fire Resistant File Cabinets"	N-ize	http://www.grainger.com/Grainger/fire-resistant-file-cabinets/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-ize?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Flat File Cabinet Bases	"Home:Furniture, Hospitality and Food Service:Office Furniture:Flat File Cabinet Bases"	N-izf	http://www.grainger.com/Grainger/flat-file-cabinet-bases/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izf?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Flat File Cabinets	"Home:Furniture, Hospitality and Food Service:Office Furniture:Flat File Cabinets"	N-izh	http://www.grainger.com/Grainger/flat-file-cabinets/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izh?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Lecterns	"Home:Furniture, Hospitality and Food Service:Office Furniture:Lecterns"	N-izi	http://www.grainger.com/Grainger/lecterns/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izi?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Mail and Literature Organizer Accessories	"Home:Furniture, Hospitality and Food Service:Office Furniture:Mail and Literature Organizer Accessories"	N-ka7	http://www.grainger.com/Grainger/mail-and-literature-organizer-accessories/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-ka7?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Mail and Literature Organizers	"Home:Furniture, Hospitality and Food Service:Office Furniture:Mail and Literature Organizers"	N-izj	http://www.grainger.com/Grainger/mail-and-literature-organizers/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izj?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Media Carts and Cabinets	"Home:Furniture, Hospitality and Food Service:Office Furniture:Media Carts and Cabinets"	N-izk	http://www.grainger.com/Grainger/media-carts-and-cabinets/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izk?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Mobile File Holders	"Home:Furniture, Hospitality and Food Service:Office Furniture:Mobile File Holders"	N-izl	http://www.grainger.com/Grainger/mobile-file-holders/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izl?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Modular File Systems	"Home:Furniture, Hospitality and Food Service:Office Furniture:Modular File Systems"	N-izn	http://www.grainger.com/Grainger/modular-file-systems/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izn?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Office Chairs	"Home:Furniture, Hospitality and Food Service:Office Furniture:Office Chairs"	N-izo	http://www.grainger.com/Grainger/office-chairs/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izo?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Open File Shelving	"Home:Furniture, Hospitality and Food Service:Office Furniture:Open File Shelving"	N-izp	http://www.grainger.com/Grainger/open-file-shelving/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izp?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Open File Shelving Accessories	"Home:Furniture, Hospitality and Food Service:Office Furniture:Open File Shelving Accessories"	N-izq	http://www.grainger.com/Grainger/open-file-shelving-accessories/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izq?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Reception Desks	"Home:Furniture, Hospitality and Food Service:Office Furniture:Reception Desks"	N-izr	http://www.grainger.com/Grainger/reception-desks/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izr?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Roll Filing Systems	"Home:Furniture, Hospitality and Food Service:Office Furniture:Roll Filing Systems"	N-izs	http://www.grainger.com/Grainger/roll-filing-systems/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izs?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Standard File Cabinets	"Home:Furniture, Hospitality and Food Service:Office Furniture:Standard File Cabinets"	N-izt	http://www.grainger.com/Grainger/standard-file-cabinets/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izt?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Storage Cabinets	"Home:Furniture, Hospitality and Food Service:Office Furniture:Storage Cabinets"	N-izu	http://www.grainger.com/Grainger/storage-cabinets/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izu?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Task Chair Accessories	"Home:Furniture, Hospitality and Food Service:Office Furniture:Task Chair Accessories"	N-k0c	http://www.grainger.com/Grainger/task-chair-accessories/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-k0c?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Task Chairs	"Home:Furniture, Hospitality and Food Service:Office Furniture:Task Chairs"	N-izv	http://www.grainger.com/Grainger/task-chairs/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izv?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Vertical Filing Accessories	"Home:Furniture, Hospitality and Food Service:Office Furniture:Vertical Filing Accessories"	N-izw	http://www.grainger.com/Grainger/vertical-filing-accessories/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izw?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Vertical Filing Systems	"Home:Furniture, Hospitality and Food Service:Office Furniture:Vertical Filing Systems"	N-izx	http://www.grainger.com/Grainger/vertical-filing-systems/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izx?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Wardrobe Cabinets	"Home:Furniture, Hospitality and Food Service:Office Furniture:Wardrobe Cabinets"	N-izy	http://www.grainger.com/Grainger/wardrobe-cabinets/office-furniture/furniture-hospitality-and-food-service/ecatalog/N-izy?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-iyw
	Outdoor Benches	"Home:Furniture, Hospitality and Food Service:Outdoor Furniture:Outdoor Benches"	N-j00	http://www.grainger.com/Grainger/outdoor-benches/outdoor-furniture/furniture-hospitality-and-food-service/ecatalog/N-j00?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-izz
	Patio Furniture	"Home:Furniture, Hospitality and Food Service:Outdoor Furniture:Patio Furniture"	N-j01	http://www.grainger.com/Grainger/patio-furniture/outdoor-furniture/furniture-hospitality-and-food-service/ecatalog/N-j01?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-izz
	Patio Umbrella Bases	"Home:Furniture, Hospitality and Food Service:Outdoor Furniture:Patio Umbrella Bases"	N-j02	http://www.grainger.com/Grainger/patio-umbrella-bases/outdoor-furniture/furniture-hospitality-and-food-service/ecatalog/N-j02?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-izz
	Patio Umbrellas	"Home:Furniture, Hospitality and Food Service:Outdoor Furniture:Patio Umbrellas"	N-j03	http://www.grainger.com/Grainger/patio-umbrellas/outdoor-furniture/furniture-hospitality-and-food-service/ecatalog/N-j03?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-izz
	Pool Lift Accessories	"Home:Furniture, Hospitality and Food Service:Pool Access Equipment:Pool Lift Accessories"	N-j06	http://www.grainger.com/Grainger/pool-lift-accessories/pool-access-equipment/furniture-hospitality-and-food-service/ecatalog/N-j06?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-j04
	Pool Lifts	"Home:Furniture, Hospitality and Food Service:Pool Access Equipment:Pool Lifts"	N-j07	http://www.grainger.com/Grainger/pool-lifts/pool-access-equipment/furniture-hospitality-and-food-service/ecatalog/N-j07?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-j04
	Pool Ladders	"Home:Furniture, Hospitality and Food Service:Pool Access Equipment:Pool Ladders"	N-j05	http://www.grainger.com/Grainger/pool-ladders/pool-access-equipment/furniture-hospitality-and-food-service/ecatalog/N-j05?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-j04
	Air Hockey Tables	"Home:Furniture, Hospitality and Food Service:Recreational Games:Air Hockey Tables"	N-j09	http://www.grainger.com/Grainger/air-hockey-tables/recreational-games/furniture-hospitality-and-food-service/ecatalog/N-j09?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-j08
	Bean Bag Toss	"Home:Furniture, Hospitality and Food Service:Recreational Games:Bean Bag Toss"	N-k0d	http://www.grainger.com/Grainger/bean-bag-toss/recreational-games/furniture-hospitality-and-food-service/ecatalog/N-k0d?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-j08
	Foosball Tables	"Home:Furniture, Hospitality and Food Service:Recreational Games:Foosball Tables"	N-j0a	http://www.grainger.com/Grainger/foosball-tables/recreational-games/furniture-hospitality-and-food-service/ecatalog/N-j0a?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-j08
	Ping Pong Tables	"Home:Furniture, Hospitality and Food Service:Recreational Games:Ping Pong Tables"	N-kjg	http://www.grainger.com/Grainger/ping-pong-tables/recreational-games/furniture-hospitality-and-food-service/ecatalog/N-kjg?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-j08
	Pool Table Accessories	"Home:Furniture, Hospitality and Food Service:Recreational Games:Pool Table Accessories"	N-j0b	http://www.grainger.com/Grainger/pool-table-accessories/recreational-games/furniture-hospitality-and-food-service/ecatalog/N-j0b?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-j08
	Pool Tables	"Home:Furniture, Hospitality and Food Service:Recreational Games:Pool Tables"	N-j0c	http://www.grainger.com/Grainger/pool-tables/recreational-games/furniture-hospitality-and-food-service/ecatalog/N-j0c?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-j08
	Ball Racks and Caddies	"Home:Furniture, Hospitality and Food Service:Team Sports Equipment:Ball Racks and Caddies"	N-j0g	http://www.grainger.com/Grainger/ball-racks-and-caddies/team-sports-equipment/furniture-hospitality-and-food-service/ecatalog/N-j0g?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-j0f
	Basketball Backboard Padding	"Home:Furniture, Hospitality and Food Service:Team Sports Equipment:Basketball Backboard Padding"	N-j0h	http://www.grainger.com/Grainger/basketball-backboard-padding/team-sports-equipment/furniture-hospitality-and-food-service/ecatalog/N-j0h?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-j0f
	Basketball Backboard Systems	"Home:Furniture, Hospitality and Food Service:Team Sports Equipment:Basketball Backboard Systems"	N-j0i	http://www.grainger.com/Grainger/basketball-backboard-systems/team-sports-equipment/furniture-hospitality-and-food-service/ecatalog/N-j0i?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-j0f
	Basketball Backboards	"Home:Furniture, Hospitality and Food Service:Team Sports Equipment:Basketball Backboards"	N-j0j	http://www.grainger.com/Grainger/basketball-backboards/team-sports-equipment/furniture-hospitality-and-food-service/ecatalog/N-j0j?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-j0f
	Basketball Rims	"Home:Furniture, Hospitality and Food Service:Team Sports Equipment:Basketball Rims"	N-j0k	http://www.grainger.com/Grainger/basketball-rims/team-sports-equipment/furniture-hospitality-and-food-service/ecatalog/N-j0k?Ndr=basedimid10071&sst=subset	FALSE	TRUE	N-j0f
